YEAR,MO,DA,HR,LAT,LON,CO201500,CO01500
2015,9,24,0,5.1980,105.4020,0.1506E-06,0.0000E+00
2015,9,24,0,5.4480,105.4020,0.5024E-07,0.0000E+00
2015,9,24,0,5.4980,105.4020,0.5024E-07,0.0000E+00
2015,9,24,0,5.5480,105.4020,0.1507E-06,0.0000E+00
2015,9,24,0,6.0480,105.4020,0.5029E-07,0.0000E+00
2015,9,24,0,6.0980,105.4020,0.1006E-06,0.0000E+00
2015,9,24,0,6.2980,105.4020,0.0000E+00,0.1251E-07
2015,9,24,0,6.3980,105.4020,0.0000E+00,0.1251E-07
2015,9,24,0,4.5980,105.4520,0.1003E-06,0.0000E+00
2015,9,24,0,4.8980,105.4520,0.0000E+00,0.6241E-08
2015,9,24,0,4.9480,105.4520,0.0000E+00,0.6241E-08
2015,9,24,0,4.9980,105.4520,0.0000E+00,0.1123E-07
2015,9,24,0,5.0480,105.4520,0.0000E+00,0.5618E-08
2015,9,24,0,5.2480,105.4520,0.1004E-06,0.0000E+00
2015,9,24,0,5.5480,105.4520,0.5024E-07,0.0000E+00
2015,9,24,0,5.5980,105.4520,0.1005E-06,0.0000E+00
2015,9,24,0,6.0980,105.4520,0.5029E-07,0.0000E+00
2015,9,24,0,6.1480,105.4520,0.5030E-07,0.0000E+00
2015,9,24,0,6.4480,105.4520,0.0000E+00,0.1251E-07
2015,9,24,0,4.6480,105.5020,0.1505E-06,0.0000E+00
2015,9,24,0,4.8980,105.5020,0.5019E-07,0.0000E+00
2015,9,24,0,4.9480,105.5020,0.0000E+00,0.1248E-07
2015,9,24,0,5.0480,105.5020,0.0000E+00,0.1124E-07
2015,9,24,0,5.0980,105.5020,0.0000E+00,0.5618E-08
2015,9,24,0,5.2480,105.5020,0.5022E-07,0.0000E+00
2015,9,24,0,5.2980,105.5020,0.5022E-07,0.0000E+00
2015,9,24,0,5.5480,105.5020,0.1005E-06,0.0000E+00
2015,9,24,0,5.5980,105.5020,0.5025E-07,0.0000E+00
2015,9,24,0,5.6480,105.5020,0.5025E-07,0.0000E+00
2015,9,24,0,6.4480,105.5020,0.0000E+00,0.6257E-08
2015,9,24,0,6.4980,105.5020,0.0000E+00,0.6258E-08
2015,9,24,0,4.6980,105.5520,0.1004E-06,0.0000E+00
2015,9,24,0,4.8980,105.5520,0.5019E-07,0.0000E+00
2015,9,24,0,4.9480,105.5520,0.5019E-07,0.0000E+00
2015,9,24,0,4.9980,105.5520,0.0000E+00,0.3121E-07
2015,9,24,0,5.0980,105.5520,0.0000E+00,0.1124E-07
2015,9,24,0,5.2980,105.5520,0.1507E-06,0.0000E+00
2015,9,24,0,5.5980,105.5520,0.1005E-06,0.0000E+00
2015,9,24,0,5.6480,105.5520,0.5025E-07,0.0000E+00
2015,9,24,0,6.4980,105.5520,0.0000E+00,0.1252E-07
2015,9,24,0,4.7480,105.6020,0.1004E-06,0.0000E+00
2015,9,24,0,4.9480,105.6020,0.1004E-06,0.0000E+00
2015,9,24,0,4.9980,105.6020,0.0000E+00,0.1248E-07
2015,9,24,0,5.1480,105.6020,0.0000E+00,0.5618E-08
2015,9,24,0,5.3480,105.6020,0.1005E-06,0.0000E+00
2015,9,24,0,5.5980,105.6020,0.5025E-07,0.0000E+00
2015,9,24,0,5.6480,105.6020,0.5025E-07,0.0000E+00
2015,9,24,0,6.5480,105.6020,0.0000E+00,0.1252E-07
2015,9,24,0,4.7480,105.6520,0.5018E-07,0.0000E+00
2015,9,24,0,4.7980,105.6520,0.5018E-07,0.0000E+00
2015,9,24,0,4.9980,105.6520,0.1004E-06,0.0000E+00
2015,9,24,0,5.0480,105.6520,0.0000E+00,0.1248E-07
2015,9,24,0,5.3480,105.6520,0.5023E-07,0.0000E+00
2015,9,24,0,5.3980,105.6520,0.1005E-06,0.0000E+00
2015,9,24,0,5.6480,105.6520,0.5025E-07,0.0000E+00
2015,9,24,0,5.6980,105.6520,0.5025E-07,0.0000E+00
2015,9,24,0,6.1480,105.6520,0.5030E-07,0.0000E+00
2015,9,24,0,6.5480,105.6520,0.0000E+00,0.6259E-08
2015,9,24,0,4.7980,105.7020,0.1004E-06,0.0000E+00
2015,9,24,0,4.8480,105.7020,0.5019E-07,0.0000E+00
2015,9,24,0,4.9980,105.7020,0.1004E-06,0.0000E+00
2015,9,24,0,5.0480,105.7020,0.0000E+00,0.6242E-08
2015,9,24,0,5.0980,105.7020,0.0000E+00,0.6242E-08
2015,9,24,0,5.3980,105.7020,0.5023E-07,0.0000E+00
2015,9,24,0,5.4480,105.7020,0.5023E-07,0.0000E+00
2015,9,24,0,5.6980,105.7020,0.1005E-06,0.0000E+00
2015,9,24,0,6.5980,105.7020,0.0000E+00,0.1252E-07
2015,9,24,0,4.8480,105.7520,0.1004E-06,0.0000E+00
2015,9,24,0,5.0480,105.7520,0.1004E-06,0.0000E+00
2015,9,24,0,5.0980,105.7520,0.0000E+00,0.6242E-08
2015,9,24,0,5.4480,105.7520,0.5023E-07,0.0000E+00
2015,9,24,0,5.7480,105.7520,0.1005E-06,0.0000E+00
2015,9,24,0,6.5980,105.7520,0.0000E+00,0.1252E-07
2015,9,24,0,4.8980,105.8020,0.1004E-06,0.0000E+00
2015,9,24,0,5.0480,105.8020,0.5020E-07,0.0000E+00
2015,9,24,0,5.0980,105.8020,0.5020E-07,0.1248E-07
2015,9,24,0,5.7480,105.8020,0.5026E-07,0.0000E+00
2015,9,24,0,6.6480,105.8020,0.0000E+00,0.1252E-07
2015,9,24,0,4.8980,105.8520,0.5019E-07,0.0000E+00
2015,9,24,0,4.9480,105.8520,0.5019E-07,0.0000E+00
2015,9,24,0,5.0980,105.8520,0.1004E-06,0.0000E+00
2015,9,24,0,5.1480,105.8520,0.0000E+00,0.1249E-07
2015,9,24,0,5.7980,105.8520,0.1005E-06,0.0000E+00
2015,9,24,0,6.6480,105.8520,0.0000E+00,0.6260E-08
2015,9,24,0,6.6980,105.8520,0.0000E+00,0.6260E-08
2015,9,24,0,4.9480,105.9020,0.1004E-06,0.0000E+00
2015,9,24,0,5.0980,105.9020,0.5021E-07,0.0000E+00
2015,9,24,0,5.1480,105.9020,0.5021E-07,0.6243E-08
2015,9,24,0,5.1980,105.9020,0.0000E+00,0.6243E-08
2015,9,24,0,5.7980,105.9020,0.5027E-07,0.0000E+00
2015,9,24,0,5.8480,105.9020,0.5027E-07,0.0000E+00
2015,9,24,0,6.6980,105.9020,0.0000E+00,0.1252E-07
2015,9,24,0,4.9980,105.9520,0.1004E-06,0.0000E+00
2015,9,24,0,5.1480,105.9520,0.1004E-06,0.0000E+00
2015,9,24,0,5.1980,105.9520,0.0000E+00,0.1249E-07
2015,9,24,0,5.8480,105.9520,0.5027E-07,0.0000E+00
2015,9,24,0,5.8980,105.9520,0.5027E-07,0.0000E+00
2015,9,24,0,6.7480,105.9520,0.0000E+00,0.6261E-08
2015,9,24,0,5.1980,106.0020,0.1004E-06,0.6244E-08
2015,9,24,0,5.2480,106.0020,0.0000E+00,0.6244E-08
2015,9,24,0,5.8980,106.0020,0.1005E-06,0.0000E+00
2015,9,24,0,6.7480,106.0020,0.0000E+00,0.1252E-07
2015,9,24,0,5.1980,106.0520,0.5022E-07,0.0000E+00
2015,9,24,0,5.2480,106.0520,0.1004E-06,0.1249E-07
2015,9,24,0,6.7480,106.0520,0.0000E+00,0.6261E-08
2015,9,24,0,6.7980,106.0520,0.0000E+00,0.6262E-08
2015,9,24,0,5.2480,106.1020,0.5022E-07,0.0000E+00
2015,9,24,0,5.2980,106.1020,0.5022E-07,0.1249E-07
2015,9,24,0,6.7980,106.1020,0.0000E+00,0.6262E-08
2015,9,24,0,5.2980,106.1520,0.1004E-06,0.6244E-08
2015,9,24,0,5.3480,106.1520,0.0000E+00,0.6245E-08
2015,9,24,0,5.2980,106.2020,0.5022E-07,0.0000E+00
2015,9,24,0,5.3480,106.2020,0.5023E-07,0.1873E-07
2015,9,24,0,5.3980,106.2520,0.0000E+00,0.1249E-07
2015,9,24,0,6.1480,106.2520,0.5030E-07,0.0000E+00
2015,9,24,0,6.1980,106.2520,0.5030E-07,0.0000E+00
2015,9,24,0,6.1980,106.3020,0.1006E-06,0.0000E+00
2015,9,24,0,6.1980,106.3520,0.5030E-07,0.0000E+00
2015,9,24,0,6.2480,106.3520,0.5031E-07,0.0000E+00
2015,9,24,0,5.6980,106.4020,0.5026E-07,0.0000E+00
2015,9,24,0,5.7480,106.4020,0.5026E-07,0.0000E+00
2015,9,24,0,6.2480,106.4020,0.5031E-07,0.0000E+00
2015,9,24,0,5.7480,106.4520,0.5026E-07,0.0000E+00
2015,9,24,0,6.2480,106.4520,0.1006E-06,0.0000E+00
2015,9,24,0,6.3980,106.4520,0.0000E+00,0.6257E-08
2015,9,24,0,5.7480,106.5020,0.5026E-07,0.0000E+00
2015,9,24,0,5.7980,106.5020,0.5026E-07,0.0000E+00
2015,9,24,0,6.2980,106.5020,0.1006E-06,0.0000E+00
2015,9,24,0,6.4480,106.5020,0.0000E+00,0.1251E-07
2015,9,24,0,6.7980,106.5020,0.0000E+00,0.5635E-08
2015,9,24,0,5.7980,106.5520,0.1005E-06,0.0000E+00
2015,9,24,0,6.2980,106.5520,0.5031E-07,0.0000E+00
2015,9,24,0,6.3480,106.5520,0.5031E-07,0.0000E+00
2015,9,24,0,6.4480,106.5520,0.0000E+00,0.1251E-07
2015,9,24,0,6.7980,106.5520,0.0000E+00,0.1127E-07
2015,9,24,0,5.7980,106.6020,0.5027E-07,0.0000E+00
2015,9,24,0,5.8480,106.6020,0.5027E-07,0.0000E+00
2015,9,24,0,6.2480,106.6020,0.5030E-07,0.0000E+00
2015,9,24,0,6.3480,106.6020,0.5032E-07,0.0000E+00
2015,9,24,0,6.4980,106.6020,0.0000E+00,0.1252E-07
2015,9,24,0,6.8480,106.6020,0.0000E+00,0.5636E-08
2015,9,24,0,5.4480,106.6520,0.0000E+00,0.6246E-08
2015,9,24,0,5.8480,106.6520,0.1005E-06,0.0000E+00
2015,9,24,0,6.2480,106.6520,0.5031E-07,0.0000E+00
2015,9,24,0,6.3480,106.6520,0.1006E-06,0.0000E+00
2015,9,24,0,6.4980,106.6520,0.0000E+00,0.6258E-08
2015,9,24,0,6.8480,106.6520,0.0000E+00,0.1127E-07
2015,9,24,0,4.9980,106.7020,0.5020E-07,0.0000E+00
2015,9,24,0,5.4480,106.7020,0.0000E+00,0.6246E-08
2015,9,24,0,5.5980,106.7020,0.0000E+00,0.6247E-08
2015,9,24,0,5.8480,106.7020,0.5027E-07,0.0000E+00
2015,9,24,0,6.2480,106.7020,0.1006E-06,0.0000E+00
2015,9,24,0,6.3980,106.7020,0.1006E-06,0.0000E+00
2015,9,24,0,6.5480,106.7020,0.0000E+00,0.1252E-07
2015,9,24,0,6.8480,106.7020,0.0000E+00,0.5636E-08
2015,9,24,0,6.8980,106.7020,0.0000E+00,0.5636E-08
2015,9,24,0,4.9480,106.7520,0.0000E+00,0.6241E-08
2015,9,24,0,4.9980,106.7520,0.0000E+00,0.6241E-08
2015,9,24,0,5.0480,106.7520,0.5020E-07,0.0000E+00
2015,9,24,0,5.4480,106.7520,0.0000E+00,0.6246E-08
2015,9,24,0,5.4980,106.7520,0.0000E+00,0.6246E-08
2015,9,24,0,5.5980,106.7520,0.5025E-07,0.1250E-07
2015,9,24,0,5.6480,106.7520,0.5025E-07,0.0000E+00
2015,9,24,0,5.8980,106.7520,0.1005E-06,0.0000E+00
2015,9,24,0,6.2980,106.7520,0.1006E-06,0.0000E+00
2015,9,24,0,6.3980,106.7520,0.1006E-06,0.0000E+00
2015,9,24,0,6.5480,106.7520,0.0000E+00,0.1252E-07
2015,9,24,0,6.8980,106.7520,0.0000E+00,0.5637E-08
2015,9,24,0,5.0480,106.8020,0.1004E-06,0.0000E+00
2015,9,24,0,5.4980,106.8020,0.0000E+00,0.6246E-08
2015,9,24,0,5.6480,106.8020,0.1005E-06,0.1250E-07
2015,9,24,0,5.8980,106.8020,0.1006E-06,0.0000E+00
2015,9,24,0,6.2980,106.8020,0.5031E-07,0.0000E+00
2015,9,24,0,6.4480,106.8020,0.1006E-06,0.0000E+00
2015,9,24,0,6.5980,106.8020,0.0000E+00,0.1252E-07
2015,9,24,0,6.8980,106.8020,0.0000E+00,0.1127E-07
2015,9,24,0,4.9980,106.8520,0.0000E+00,0.1248E-07
2015,9,24,0,5.0480,106.8520,0.5020E-07,0.0000E+00
2015,9,24,0,5.0980,106.8520,0.5020E-07,0.0000E+00
2015,9,24,0,5.4980,106.8520,0.0000E+00,0.1249E-07
2015,9,24,0,5.6480,106.8520,0.5025E-07,0.6248E-08
2015,9,24,0,5.7480,106.8520,0.5026E-07,0.0000E+00
2015,9,24,0,5.9480,106.8520,0.1006E-06,0.0000E+00
2015,9,24,0,5.9980,106.8520,0.4526E-07,0.0000E+00
2015,9,24,0,6.0480,106.8520,0.4526E-07,0.0000E+00
2015,9,24,0,6.2980,106.8520,0.5031E-07,0.0000E+00
2015,9,24,0,6.3480,106.8520,0.5031E-07,0.0000E+00
2015,9,24,0,6.4480,106.8520,0.5033E-07,0.0000E+00
2015,9,24,0,6.5980,106.8520,0.0000E+00,0.1252E-07
2015,9,24,0,6.9480,106.8520,0.0000E+00,0.5637E-08
2015,9,24,0,5.0480,106.9020,0.0000E+00,0.6242E-08
2015,9,24,0,5.0980,106.9020,0.5021E-07,0.0000E+00
2015,9,24,0,5.5480,106.9020,0.0000E+00,0.1249E-07
2015,9,24,0,5.6480,106.9020,0.0000E+00,0.6248E-08
2015,9,24,0,5.6980,106.9020,0.1005E-06,0.6248E-08
2015,9,24,0,5.7480,106.9020,0.5026E-07,0.0000E+00
2015,9,24,0,5.9480,106.9020,0.5028E-07,0.0000E+00
2015,9,24,0,5.9980,106.9020,0.5028E-07,0.0000E+00
2015,9,24,0,6.0480,106.9020,0.9052E-07,0.0000E+00
2015,9,24,0,6.3480,106.9020,0.1006E-06,0.0000E+00
2015,9,24,0,6.4480,106.9020,0.5033E-07,0.0000E+00
2015,9,24,0,6.4980,106.9020,0.5033E-07,0.0000E+00
2015,9,24,0,6.6480,106.9020,0.0000E+00,0.1252E-07
2015,9,24,0,6.9480,106.9020,0.0000E+00,0.1127E-07
2015,9,24,0,5.0480,106.9520,0.0000E+00,0.1248E-07
2015,9,24,0,5.0980,106.9520,0.1004E-06,0.0000E+00
2015,9,24,0,5.5480,106.9520,0.0000E+00,0.6247E-08
2015,9,24,0,5.6980,106.9520,0.5026E-07,0.1250E-07
2015,9,24,0,5.7980,106.9520,0.1005E-06,0.0000E+00
2015,9,24,0,5.9980,106.9520,0.2011E-06,0.0000E+00
2015,9,24,0,6.0480,106.9520,0.4526E-07,0.0000E+00
2015,9,24,0,6.3480,106.9520,0.5032E-07,0.0000E+00
2015,9,24,0,6.4980,106.9520,0.1007E-06,0.0000E+00
2015,9,24,0,6.6480,106.9520,0.0000E+00,0.1252E-07
2015,9,24,0,6.9480,106.9520,0.0000E+00,0.5637E-08
2015,9,24,0,6.9980,106.9520,0.0000E+00,0.5638E-08
2015,9,24,0,5.0480,107.0020,0.0000E+00,0.1248E-07
2015,9,24,0,5.1480,107.0020,0.5021E-07,0.0000E+00
2015,9,24,0,5.5480,107.0020,0.0000E+00,0.6247E-08
2015,9,24,0,5.5980,107.0020,0.0000E+00,0.6247E-08
2015,9,24,0,5.6980,107.0020,0.5026E-07,0.0000E+00
2015,9,24,0,5.7480,107.0020,0.5026E-07,0.6249E-08
2015,9,24,0,5.7980,107.0020,0.5026E-07,0.0000E+00
2015,9,24,0,5.9980,107.0020,0.1006E-06,0.0000E+00
2015,9,24,0,6.0480,107.0020,0.5029E-07,0.0000E+00
2015,9,24,0,6.0980,107.0020,0.9052E-07,0.0000E+00
2015,9,24,0,6.3980,107.0020,0.1006E-06,0.0000E+00
2015,9,24,0,6.4980,107.0020,0.5033E-07,0.0000E+00
2015,9,24,0,6.5480,107.0020,0.5033E-07,0.0000E+00
2015,9,24,0,6.6980,107.0020,0.0000E+00,0.6260E-08
2015,9,24,0,6.9980,107.0020,0.0000E+00,0.5638E-08
2015,9,24,0,5.0980,107.0520,0.0000E+00,0.6242E-08
2015,9,24,0,5.1480,107.0520,0.1004E-06,0.0000E+00
2015,9,24,0,5.5980,107.0520,0.0000E+00,0.1249E-07
2015,9,24,0,5.7480,107.0520,0.1005E-06,0.1250E-07
2015,9,24,0,5.7980,107.0520,0.5027E-07,0.0000E+00
2015,9,24,0,5.8480,107.0520,0.5027E-07,0.0000E+00
2015,9,24,0,6.0480,107.0520,0.2011E-06,0.0000E+00
2015,9,24,0,6.0980,107.0520,0.4526E-07,0.0000E+00
2015,9,24,0,6.3980,107.0520,0.1006E-06,0.0000E+00
2015,9,24,0,6.5480,107.0520,0.5034E-07,0.0000E+00
2015,9,24,0,6.6980,107.0520,0.0000E+00,0.1878E-07
2015,9,24,0,6.9980,107.0520,0.0000E+00,0.1128E-07
2015,9,24,0,5.0980,107.1020,0.0000E+00,0.1248E-07
2015,9,24,0,5.1480,107.1020,0.5021E-07,0.0000E+00
2015,9,24,0,5.1980,107.1020,0.5021E-07,0.0000E+00
2015,9,24,0,5.5980,107.1020,0.0000E+00,0.6248E-08
2015,9,24,0,5.7480,107.1020,0.5026E-07,0.6249E-08
2015,9,24,0,5.7980,107.1020,0.0000E+00,0.6249E-08
2015,9,24,0,5.8480,107.1020,0.1005E-06,0.0000E+00
2015,9,24,0,6.0480,107.1020,0.1509E-06,0.0000E+00
2015,9,24,0,6.0980,107.1020,0.9556E-07,0.0000E+00
2015,9,24,0,6.1480,107.1020,0.4527E-07,0.0000E+00
2015,9,24,0,6.3480,107.1020,0.5032E-07,0.0000E+00
2015,9,24,0,6.4480,107.1020,0.5032E-07,0.0000E+00
2015,9,24,0,6.6980,107.1020,0.0000E+00,0.1252E-07
2015,9,24,0,6.7480,107.1020,0.0000E+00,0.1252E-07
2015,9,24,0,7.0480,107.1020,0.0000E+00,0.5638E-08
2015,9,24,0,5.0980,107.1520,0.0000E+00,0.6243E-08
2015,9,24,0,5.1980,107.1520,0.5021E-07,0.0000E+00
2015,9,24,0,5.6480,107.1520,0.0000E+00,0.1250E-07
2015,9,24,0,5.7980,107.1520,0.1005E-06,0.6249E-08
2015,9,24,0,5.8480,107.1520,0.5027E-07,0.0000E+00
2015,9,24,0,6.0980,107.1520,0.1509E-06,0.0000E+00
2015,9,24,0,6.1480,107.1520,0.9054E-07,0.0000E+00
2015,9,24,0,6.3480,107.1520,0.5032E-07,0.0000E+00
2015,9,24,0,6.3980,107.1520,0.5032E-07,0.0000E+00
2015,9,24,0,6.4480,107.1520,0.1007E-06,0.0000E+00
2015,9,24,0,6.7480,107.1520,0.0000E+00,0.1878E-07
2015,9,24,0,7.0480,107.1520,0.0000E+00,0.1128E-07
2015,9,24,0,5.1480,107.2020,0.0000E+00,0.1249E-07
2015,9,24,0,5.1980,107.2020,0.1004E-06,0.0000E+00
2015,9,24,0,5.6480,107.2020,0.0000E+00,0.6248E-08
2015,9,24,0,5.6980,107.2020,0.0000E+00,0.6248E-08
2015,9,24,0,5.7980,107.2020,0.1005E-06,0.1250E-07
2015,9,24,0,5.8480,107.2020,0.5027E-07,0.0000E+00
2015,9,24,0,5.8980,107.2020,0.5027E-07,0.0000E+00
2015,9,24,0,6.0980,107.2020,0.1509E-06,0.0000E+00
2015,9,24,0,6.1480,107.2020,0.4527E-07,0.0000E+00
2015,9,24,0,6.3980,107.2020,0.5032E-07,0.0000E+00
2015,9,24,0,6.4480,107.2020,0.5033E-07,0.0000E+00
2015,9,24,0,6.4980,107.2020,0.5033E-07,0.0000E+00
2015,9,24,0,6.7480,107.2020,0.0000E+00,0.2504E-07
2015,9,24,0,7.0480,107.2020,0.0000E+00,0.1128E-07
2015,9,24,0,5.1480,107.2520,0.0000E+00,0.1249E-07
2015,9,24,0,5.2480,107.2520,0.1004E-06,0.0000E+00
2015,9,24,0,5.6980,107.2520,0.0000E+00,0.6248E-08
2015,9,24,0,5.8480,107.2520,0.5027E-07,0.1250E-07
2015,9,24,0,5.8980,107.2520,0.1005E-06,0.0000E+00
2015,9,24,0,6.1480,107.2520,0.1006E-06,0.0000E+00
2015,9,24,0,6.1980,107.2520,0.9054E-07,0.0000E+00
2015,9,24,0,6.3980,107.2520,0.1006E-06,0.0000E+00
2015,9,24,0,6.4980,107.2520,0.5033E-07,0.0000E+00
2015,9,24,0,6.7980,107.2520,0.0000E+00,0.1252E-07
2015,9,24,0,7.0980,107.2520,0.0000E+00,0.5639E-08
2015,9,24,0,5.1980,107.3020,0.0000E+00,0.6243E-08
2015,9,24,0,5.2480,107.3020,0.5022E-07,0.0000E+00
2015,9,24,0,5.3480,107.3020,0.5023E-07,0.0000E+00
2015,9,24,0,5.3980,107.3020,0.5023E-07,0.0000E+00
2015,9,24,0,5.6980,107.3020,0.0000E+00,0.1250E-07
2015,9,24,0,5.8480,107.3020,0.1005E-06,0.6250E-08
2015,9,24,0,5.8980,107.3020,0.5028E-07,0.6251E-08
2015,9,24,0,5.9480,107.3020,0.0000E+00,0.6251E-08
2015,9,24,0,6.1480,107.3020,0.5030E-07,0.0000E+00
2015,9,24,0,6.1980,107.3020,0.9055E-07,0.0000E+00
2015,9,24,0,6.3980,107.3020,0.5032E-07,0.0000E+00
2015,9,24,0,6.4980,107.3020,0.1007E-06,0.0000E+00
2015,9,24,0,6.7980,107.3020,0.0000E+00,0.1252E-07
2015,9,24,0,7.0980,107.3020,0.0000E+00,0.1128E-07
2015,9,24,0,5.1980,107.3520,0.0000E+00,0.1249E-07
2015,9,24,0,5.2480,107.3520,0.5022E-07,0.0000E+00
2015,9,24,0,5.2980,107.3520,0.5022E-07,0.0000E+00
2015,9,24,0,5.3980,107.3520,0.5023E-07,0.0000E+00
2015,9,24,0,5.7480,107.3520,0.0000E+00,0.1250E-07
2015,9,24,0,5.8480,107.3520,0.0000E+00,0.6250E-08
2015,9,24,0,5.8980,107.3520,0.1005E-06,0.6251E-08
2015,9,24,0,5.9480,107.3520,0.1006E-06,0.6251E-08
2015,9,24,0,6.1480,107.3520,0.5030E-07,0.0000E+00
2015,9,24,0,6.1980,107.3520,0.5030E-07,0.0000E+00
2015,9,24,0,6.2480,107.3520,0.4527E-07,0.0000E+00
2015,9,24,0,6.4480,107.3520,0.1007E-06,0.0000E+00
2015,9,24,0,6.5480,107.3520,0.2013E-06,0.0000E+00
2015,9,24,0,6.7980,107.3520,0.0000E+00,0.6262E-08
2015,9,24,0,7.0980,107.3520,0.0000E+00,0.5639E-08
2015,9,24,0,7.1480,107.3520,0.0000E+00,0.5639E-08
2015,9,24,0,5.1980,107.4020,0.0000E+00,0.6244E-08
2015,9,24,0,5.2480,107.4020,0.0000E+00,0.6244E-08
2015,9,24,0,5.2980,107.4020,0.1004E-06,0.0000E+00
2015,9,24,0,5.3980,107.4020,0.2009E-06,0.0000E+00
2015,9,24,0,5.7480,107.4020,0.0000E+00,0.1250E-07
2015,9,24,0,5.8980,107.4020,0.1005E-06,0.1250E-07
2015,9,24,0,5.9480,107.4020,0.1006E-06,0.1250E-07
2015,9,24,0,6.1980,107.4020,0.1006E-06,0.0000E+00
2015,9,24,0,6.2480,107.4020,0.9055E-07,0.0000E+00
2015,9,24,0,6.4480,107.4020,0.1007E-06,0.0000E+00
2015,9,24,0,6.5480,107.4020,0.5034E-07,0.0000E+00
2015,9,24,0,6.5980,107.4020,0.1007E-06,0.0000E+00
2015,9,24,0,6.7980,107.4020,0.0000E+00,0.6262E-08
2015,9,24,0,6.8480,107.4020,0.0000E+00,0.6262E-08
2015,9,24,0,7.1480,107.4020,0.0000E+00,0.5640E-08
2015,9,24,0,5.2480,107.4520,0.0000E+00,0.6244E-08
2015,9,24,0,5.2980,107.4520,0.5022E-07,0.0000E+00
2015,9,24,0,5.3980,107.4520,0.1005E-06,0.0000E+00
2015,9,24,0,5.7980,107.4520,0.0000E+00,0.6249E-08
2015,9,24,0,5.8980,107.4520,0.1005E-06,0.6251E-08
2015,9,24,0,5.9480,107.4520,0.5028E-07,0.1875E-07
2015,9,24,0,5.9980,107.4520,0.5028E-07,0.6252E-08
2015,9,24,0,6.2480,107.4520,0.3471E-06,0.0000E+00
2015,9,24,0,6.2980,107.4520,0.4528E-07,0.0000E+00
2015,9,24,0,6.4980,107.4520,0.5033E-07,0.0000E+00
2015,9,24,0,6.5480,107.4520,0.5034E-07,0.0000E+00
2015,9,24,0,6.5980,107.4520,0.1007E-06,0.0000E+00
2015,9,24,0,6.6480,107.4520,0.5034E-07,0.0000E+00
2015,9,24,0,6.8480,107.4520,0.0000E+00,0.1252E-07
2015,9,24,0,5.2480,107.5020,0.0000E+00,0.6244E-08
2015,9,24,0,5.2980,107.5020,0.0000E+00,0.6244E-08
2015,9,24,0,5.3480,107.5020,0.1005E-06,0.0000E+00
2015,9,24,0,5.3980,107.5020,0.5023E-07,0.0000E+00
2015,9,24,0,5.4480,107.5020,0.1507E-06,0.0000E+00
2015,9,24,0,5.7980,107.5020,0.0000E+00,0.1250E-07
2015,9,24,0,5.9480,107.5020,0.2514E-06,0.1875E-07
2015,9,24,0,5.9980,107.5020,0.1006E-06,0.6252E-08
2015,9,24,0,6.2480,107.5020,0.2012E-06,0.0000E+00
2015,9,24,0,6.2980,107.5020,0.4528E-07,0.0000E+00
2015,9,24,0,6.4980,107.5020,0.1007E-06,0.0000E+00
2015,9,24,0,6.5980,107.5020,0.5034E-07,0.0000E+00
2015,9,24,0,6.6480,107.5020,0.1007E-06,0.0000E+00
2015,9,24,0,6.8480,107.5020,0.0000E+00,0.6263E-08
2015,9,24,0,5.2980,107.5520,0.0000E+00,0.1249E-07
2015,9,24,0,5.3480,107.5520,0.1005E-06,0.0000E+00
2015,9,24,0,5.4480,107.5520,0.1005E-06,0.0000E+00
2015,9,24,0,5.7980,107.5520,0.0000E+00,0.6250E-08
2015,9,24,0,5.9480,107.5520,0.2011E-06,0.1875E-07
2015,9,24,0,5.9980,107.5520,0.1006E-06,0.1250E-07
2015,9,24,0,6.0480,107.5520,0.5029E-07,0.0000E+00
2015,9,24,0,6.2480,107.5520,0.1509E-06,0.0000E+00
2015,9,24,0,6.2980,107.5520,0.2415E-06,0.0000E+00
2015,9,24,0,6.3980,107.5520,0.0000E+00,0.5631E-08
2015,9,24,0,6.4980,107.5520,0.5033E-07,0.0000E+00
2015,9,24,0,6.6480,107.5520,0.5035E-07,0.0000E+00
2015,9,24,0,6.6980,107.5520,0.5035E-07,0.0000E+00
2015,9,24,0,6.8980,107.5520,0.0000E+00,0.1253E-07
2015,9,24,0,5.2980,107.6020,0.0000E+00,0.6244E-08
2015,9,24,0,5.3480,107.6020,0.0000E+00,0.6245E-08
2015,9,24,0,5.3980,107.6020,0.5023E-07,0.0000E+00
2015,9,24,0,5.4480,107.6020,0.1507E-06,0.0000E+00
2015,9,24,0,5.4980,107.6020,0.5024E-07,0.0000E+00
2015,9,24,0,5.9980,107.6020,0.3017E-06,0.1250E-07
2015,9,24,0,6.0480,107.6020,0.5029E-07,0.6252E-08
2015,9,24,0,6.2980,107.6020,0.3019E-06,0.0000E+00
2015,9,24,0,6.3480,107.6020,0.9057E-07,0.0000E+00
2015,9,24,0,6.3980,107.6020,0.0000E+00,0.1126E-07
2015,9,24,0,6.4980,107.6020,0.5033E-07,0.0000E+00
2015,9,24,0,6.5480,107.6020,0.5033E-07,0.0000E+00
2015,9,24,0,6.6980,107.6020,0.1511E-06,0.0000E+00
2015,9,24,0,6.8980,107.6020,0.0000E+00,0.6263E-08
2015,9,24,0,5.4980,107.6520,0.1005E-06,0.0000E+00
2015,9,24,0,5.9980,107.6520,0.5028E-07,0.6252E-08
2015,9,24,0,6.0480,107.6520,0.2012E-06,0.1250E-07
